# generated large 2D fixture
# 61 x 41 grid and 3 timesteps
# Chunk Coord1 Coord2 Ncount c_rho
100 2501 12505
1420 0.8 1.38 0 0.20853066
1421 0.85 1.38 0 0.20792705
1422 0.9 1.38 0 0.20762723
1423 0.95 1.38 0 0.20763337
1424 1 1.38 0 0.20794542
1425 1.05 1.38 0 0.20856114
1426 1.1 1.38 0 0.20947607
1427 1.15 1.38 0 0.21068361
1428 1.2 1.38 0 0.21217504
1429 1.25 1.38 0 0.21393959
1430 1.3 1.38 0 0.21596452
1431 1.35 1.38 0 0.21823521
1432 1.4 1.38 0 0.22073526
1433 1.45 1.38 0 0.22344662
1434 1.5 1.38 0 0.22634972
1435 1.55 1.38 0 0.22942358
1436 1.6 1.38 0 0.23264602
1437 1.65 1.38 3 1.1959938
1438 1.7 1.38 4 1.5194426
1439 1.75 1.38 5 1.8429678
1440 1.8 1.38 2 0.88654365
1441 1.85 1.38 3 1.2101445
1442 1.9 1.38 4 1.5337443
1443 1.95 1.38 0 0.25731707
1444 2 1.38 0 0.260837
1445 2.05 1.38 0 0.26427868
1446 2.1 1.38 0 0.26761727
1447 2.15 1.38 0 0.27082864
1448 2.2 1.38 0 0.27388962
1449 2.25 1.38 0 0.2767781
1450 2.3 1.38 0 0.27947322
1451 2.35 1.38 0 0.28195553
1452 2.4 1.38 2 0.92420709
1453 2.45 1.38 3 1.2462117
1454 2.5 1.38 4 1.5679548
1455 2.55 1.38 5 1.8894238
1456 2.6 1.38 2 0.93060818
1457 2.65 1.38 3 1.2514993
1458 2.7 1.38 4 1.5720908
1459 2.75 1.38 5 1.8923784
1460 2.8 1.38 2 0.93236
1461 2.85 1.38 3 1.2520357
1462 2.9 1.38 4 1.5714079
1463 2.95 1.38 5 1.8904811
1464 3 1.38 2 0.929262
1465 0 1.44 4 1.53
1466 0.05 1.44 5 1.8456127
1467 0.1 1.44 2 0.88125716
1468 0.15 1.44 3 1.1969647
1469 0.2 1.44 4 1.5127664
1470 0.25 1.44 5 1.8286925
1471 0.3 1.44 2 0.86477246
1472 0.35 1.44 3 1.1810346
1473 0.4 1.44 4 1.4975059
1474 0.45 1.44 5 1.8142118
1475 0.5 1.44 2 0.85117608
1476 0.55 1.44 3 1.1684207
1477 0.6 1.44 4 1.4859656
1478 0.65 1.44 5 1.8038284
1479 0.7 1.44 2 0.84202467
1480 0.75 1.44 3 1.1605673
1481 0.8 1.44 4 1.4794669
1482 0.85 1.44 0 0.19873134
1483 0.9 1.44 0 0.19836599
1484 0.95 1.44 0 0.19837347
1485 1 1.44 0 0.19875373
1486 1.05 1.44 0 0.19950402
1487 1.1 1.44 0 0.20061893
1488 1.15 1.44 0 0.20209039
1489 1.2 1.44 0 0.2039078
1490 1.25 1.44 0 0.20605802
1491 1.3 1.44 0 0.20852553
1492 1.35 1.44 0 0.21129251
1493 1.4 1.44 0 0.21433899
1494 1.45 1.44 0 0.21764296
1495 1.5 1.44 0 0.22118058
1496 1.55 1.44 0 0.22492628
1497 1.6 1.44 4 1.508853
1498 1.65 1.44 5 1.8329325
1499 1.7 1.44 2 0.87713518
1500 1.75 1.44 3 1.2014308
1501 1.8 1.44 4 1.5257882
1502 1.85 1.44 5 1.8501761
1503 1.9 1.44 0 0.25456268
1504 1.95 1.44 0 0.25891633
1505 2 1.44 0 0.2632056
1506 2.05 1.44 0 0.26739952
1507 2.1 1.44 0 0.2714678
1508 2.15 1.44 0 0.27538107
1509 2.2 1.44 0 0.27911107
1510 2.25 1.44 0 0.28263087
1511 2.3 1.44 0 0.28591505
1512 2.35 1.44 0 0.28893991
1513 2.4 1.44 0 0.29168359
1514 2.45 1.44 5 1.8941263
1515 2.5 1.44 2 0.93625037
1516 2.55 1.44 3 1.2580405
1517 2.6 1.44 4 1.5794837
1518 2.65 1.44 5 1.9005697
1519 2.7 1.44 2 0.94129045
1520 2.75 1.44 3 1.2616409
1521 2.8 1.44 4 1.5816184
1522 2.85 1.44 5 1.9012233
1523 2.9 1.44 2 0.94045826
1524 2.95 1.44 3 1.2593289
1525 3 1.44 4 1.5778433
1526 0 1.5 2 0.89
1527 0.05 1.5 3 1.2048568
1528 0.1 1.5 4 1.5197507
1529 0.15 1.5 5 1.8347186
1530 0.2 1.5 2 0.86979684
1531 0.25 1.5 3 1.185021
1532 0.3 1.5 4 1.5004255
1533 0.35 1.5 5 1.8160435
1534 0.4 1.5 2 0.85190675
1535 0.45 1.5 3 1.168045
1536 0.5 1.5 4 1.4844863
1537 0.55 1.5 5 1.8012562
1538 0.6 1.5 2 0.83837799
1539 0.65 1.5 3 1.1558726
1540 0.7 1.5 4 1.473758
1541 0.75 1.5 5 1.7920495
1542 0.8 1.5 2 0.83075946
1543 0.85 1.5 3 1.1498972
1544 0.9 1.5 0 0.18946887
1545 0.95 1.5 0 0.18947764
1546 1 1.5 0 0.18992343
1547 1.05 1.5 0 0.190803
1548 1.1 1.5 0 0.19211001
1549 1.15 1.5 0 0.19383503
1550 1.2 1.5 0 0.1959656
1551 1.25 1.5 0 0.19848632
1552 1.3 1.5 0 0.20137901
1553 1.35 1.5 0 0.20462278
1554 1.4 1.5 0 0.2081942
1555 1.45 1.5 0 0.21206748
1556 1.5 1.5 0 0.21621467
1557 1.55 1.5 5 1.8206058
1558 1.6 1.5 2 0.86520918
1559 1.65 1.5 3 1.1899916
1560 1.7 1.5 4 1.5149184
1561 1.75 1.5 5 1.8399542
1562 1.8 1.5 2 0.88506247
1563 1.85 1.5 0 0.25020642
1564 1.9 1.5 0 0.25534888
1565 1.95 1.5 0 0.26045271
1566 2 1.5 0 0.26548107
1567 2.05 1.5 0 0.27039765
1568 2.1 1.5 0 0.27516694
1569 2.15 1.5 0 0.27975451
1570 2.2 1.5 0 0.28412723
1571 2.25 1.5 0 0.28825353
1572 2.3 1.5 0 0.29210362
1573 2.35 1.5 0 0.29564969
1574 2.4 1.5 0 0.29886614
1575 2.45 1.5 0 0.30172974
1576 2.5 1.5 4 1.5842198
1577 2.55 1.5 5 1.9063184
1578 2.6 1.5 2 0.94801033
1579 2.65 1.5 3 1.2692834
1580 2.7 1.5 4 1.5901284
1581 2.75 1.5 5 1.9105392
1582 2.8 1.5 2 0.95051288
1583 2.85 1.5 3 1.2700496
1584 2.9 1.5 4 1.5891528
1585 2.95 1.5 5 1.9078288
1586 3 1.5 2 0.94608727
1587 0 1.56 4 1.53
1588 0.05 1.56 5 1.8441371
1589 0.1 1.56 2 0.87831646
1590 0.15 1.56 3 1.1925802
1591 0.2 1.56 4 1.5069698
1592 0.25 1.56 5 1.8215256
1593 0.3 1.56 2 0.85628704
1594 0.35 1.56 3 1.1712919
1595 0.4 1.56 4 1.4865763
1596 0.45 1.56 5 1.8021742
1597 0.5 1.56 2 0.83811744
1598 0.55 1.56 3 1.1544353
1599 0.6 1.56 4 1.4711544
1600 0.65 1.56 5 1.7882984
1601 0.7 1.56 2 0.82588791
1602 0.75 1.56 3 1.1439404
1603 0.8 1.56 4 1.4624698
1604 0.85 1.56 5 1.7814869
1605 0.9 1.56 2 0.82099861
1606 0.95 1.56 0 0.18100861
1607 1 1.56 0 0.18151677
1608 1.05 1.56 0 0.18251942
1609 1.1 1.56 0 0.18400933
1610 1.15 1.56 0 0.18597573
1611 1.2 1.56 0 0.18840443
1612 1.25 1.56 0 0.19127789
1613 1.3 1.56 0 0.19457537
1614 1.35 1.56 0 0.19827304
1615 1.4 1.56 0 0.20234422
1616 1.45 1.56 0 0.2067595
1617 1.5 1.56 2 0.851487
1618 1.55 1.56 3 1.1764926
1619 1.6 1.56 4 1.5017401
1620 1.65 1.56 5 1.8271917
1621 1.7 1.56 2 0.87280802
1622 1.75 1.56 3 1.1985484
1623 1.8 1.56 0 0.24437156
1624 1.85 1.56 0 0.25023531
1625 1.9 1.56 0 0.25609736
1626 1.95 1.56 0 0.26191539
1627 2 1.56 0 0.26764737
1628 2.05 1.56 0 0.27325194
1629 2.1 1.56 0 0.27868861
1630 2.15 1.56 0 0.28391813
1631 2.2 1.56 0 0.28890273
1632 2.25 1.56 0 0.29360644
1633 2.3 1.56 0 0.29799528
1634 2.35 1.56 0 0.30203756
1635 2.4 1.56 0 0.30570409
1636 2.45 1.56 0 0.30896841
1637 2.5 1.56 0 0.31180693
1638 2.55 1.56 3 1.2741992
1639 2.6 1.56 4 1.5961279
1640 2.65 1.56 5 1.917579
1641 2.7 1.56 2 0.95854227
1642 2.75 1.56 3 1.2790106
1643 2.8 1.56 4 1.5989806
1644 2.85 1.56 5 1.9184525
1645 2.9 1.56 2 0.95743016
1646 2.95 1.56 3 1.2759209
1647 3 1.56 4 1.5939357
1648 0 1.62 2 0.89
1649 0.05 1.62 3 1.2034587
1650 0.1 1.62 4 1.5169646
1651 0.15 1.62 5 1.8305647
1652 0.2 1.62 2 0.8643051
1653 0.25 1.62 3 1.178231
1654 0.3 1.62 4 1.4923863
1655 0.35 1.62 5 1.8068133
1656 0.4 1.62 2 0.84155202
1657 0.45 1.62 3 1.1566406
1658 0.5 1.62 4 1.4721145
1659 0.55 1.62 5 1.7880063
1660 0.6 1.62 2 0.82434578
1661 0.65 1.62 3 1.1411593
1662 0.7 1.62 4 1.4584699
1663 0.75 1.62 5 1.7762971
1664 0.8 1.62 2 0.81465634
1665 0.85 1.62 3 1.1335597
1666 0.9 1.62 4 1.4530149
1667 0.95 1.62 5 1.7730261
1668 1 1.62 2 0.81359305
1669 1.05 1.62 3 1.1347117
1670 1.1 1.62 0 0.17637401
1671 1.15 1.62 0 0.17856793
1672 1.2 1.62 0 0.18127764
1673 1.25 1.62 0 0.18448357
1674 1.3 1.62 0 0.18816256
1675 1.35 1.62 0 0.19228807
1676 1.4 1.62 2 0.83683029
1677 1.45 1.62 3 1.1617564
1678 1.5 1.62 4 1.4870309
1679 1.55 1.62 5 1.8126157
1680 1.6 1.62 2 0.85847039
1681 1.65 1.62 3 1.1845527
1682 1.7 1.62 4 1.5108189
1683 1.75 1.62 5 1.8372235
1684 1.8 1.62 0 0.24372033
1685 1.85 1.62 0 0.25026253
1686 1.9 1.62 0 0.25680284
1687 1.95 1.62 0 0.26329403
1688 2 1.62 0 0.26968923
1689 2.05 1.62 0 0.27594226
1690 2.1 1.62 0 0.28200797
1691 2.15 1.62 0 0.28784256
1692 2.2 1.62 0 0.2934039
1693 2.25 1.62 0 0.29865184
1694 2.3 1.62 0 0.30354848
1695 2.35 1.62 0 0.30805846
1696 2.4 1.62 0 0.31214923
1697 2.45 1.62 0 0.31579124
1698 2.5 1.62 0 0.31895819
1699 2.55 1.62 5 1.9216272
1700 2.6 1.62 2 0.96377905
1701 2.65 1.62 3 1.2853982
1702 2.7 1.62 4 1.6064728
1703 2.75 1.62 5 1.9269953
1704 2.8 1.62 2 0.96696186
1705 2.85 1.62 3 1.2863727
1706 2.9 1.62 4 1.605232
1707 2.95 1.62 5 1.9235482
1708 3 1.62 2 0.96133325
1709 0 1.68 4 1.53
1710 0.05 1.68 5 1.8428265
1711 0.1 1.68 2 0.87570474
1712 0.15 1.68 3 1.1886862
1713 0.2 1.68 4 1.5018216
1714 0.25 1.68 5 1.8151605
1715 0.3 1.68 2 0.8487509
1716 0.35 1.68 3 1.1626392
1717 0.4 1.68 4 1.4768694
1718 0.45 1.68 5 1.7914833
1719 0.5 1.68 2 0.8265197
1720 0.55 1.68 3 1.1420145
1721 0.6 1.68 4 1.4580001
1722 0.65 1.68 5 1.7745057
1723 0.7 1.68 2 0.81155639
1724 0.75 1.68 3 1.1291735
1725 0.8 1.68 4 1.4473742
1726 0.85 1.68 5 1.7661715
1727 0.9 1.68 2 0.80557415
1728 0.95 1.68 3 1.1255864
1729 1 1.68 4 1.4462081
1730 1.05 1.68 5 1.7674349
1731 1.1 1.68 2 0.80925788
1732 1.15 1.68 3 1.1316639
1733 1.2 1.68 4 1.4546355
1734 1.25 1.68 5 1.7781512
1735 1.3 1.68 2 0.82218583
1736 1.35 1.68 3 1.1467101
1737 1.4 1.68 4 1.4716913
1738 1.45 1.68 5 1.7970936
1739 1.5 1.68 2 0.84287787
1740 1.55 1.68 3 1.1690024
1741 1.6 1.68 4 1.495423
1742 1.65 1.68 5 1.8220932
1743 1.7 1.68 2 0.86896495
1744 1.75 1.68 3 1.1959886
1745 1.8 1.68 0 0.24311338
1746 1.85 1.68 0 0.25028791
1747 1.9 1.68 0 0.25746035
1748 1.95 1.68 0 0.26457893
1749 2 1.68 0 0.27159224
1750 2.05 1.68 0 0.27844964
1751 2.1 1.68 0 0.28510161
1752 2.15 1.68 0 0.29150013
1753 2.2 1.68 0 0.29759899
1754 2.25 1.68 0 0.30335415
1755 2.3 1.68 0 0.30872406
1756 2.35 1.68 0 0.31366995
1757 2.4 1.68 0 0.3181561
1758 2.45 1.68 0 0.32215011
1759 2.5 1.68 0 0.32562316
1760 2.55 1.68 3 1.2885502
1761 2.6 1.68 4 1.61091
1762 2.65 1.68 5 1.9326856
1763 2.7 1.68 2 0.97386411
1764 2.75 1.68 3 1.2944371
1765 2.8 1.68 4 1.6144004
1766 2.85 1.68 5 1.9337543
1767 2.9 1.68 2 0.9725034
1768 2.95 1.68 3 1.2906568
1769 3 1.68 4 1.6082278
1770 0 1.74 2 0.89
1771 0.05 1.74 3 1.2022448
1772 0.1 1.74 4 1.5145457
1773 0.15 1.74 5 1.8269581
1774 0.2 1.74 2 0.85953686
1775 0.25 1.74 3 1.1723356
1776 0.3 1.74 4 1.4854063
1777 0.35 1.74 5 1.798799
1778 0.4 1.74 2 0.83256147
1779 0.45 1.74 3 1.1467386
1780 0.5 1.74 4 1.4613726
1781 0.55 1.74 5 1.7765021
1782 0.6 1.74 2 0.81216225
1783 0.65 1.74 3 1.1283845
1784 0.7 1.74 4 1.445196
1785 0.75 1.74 5 1.7626199
1786 0.8 1.74 2 0.80067473
1787 0.85 1.74 3 1.1193745
1788 0.9 1.74 4 1.4387287
1789 0.95 1.74 5 1.7587419
1790 1 1.74 2 0.79941411
1791 1.05 1.74 3 1.1207404
1792 1.1 1.74 4 1.4427111
1793 1.15 1.74 5 1.7653122
1794 1.2 1.74 2 0.80852474
1795 1.25 1.74 3 1.1323256
1796 1.3 1.74 4 1.4566873
1797 1.35 1.74 5 1.7815784
1798 1.4 1.74 2 0.82696353
1799 1.45 1.74 3 1.1528038
1800 1.5 1.74 4 1.4790571
1801 1.55 1.74 5 1.8056782
1802 1.6 1.74 2 0.8526194
1803 1.65 1.74 3 1.1798305
1804 1.7 1.74 4 1.5072594
1805 1.75 1.74 5 1.8348525
1806 1.8 1.74 0 0.242555
1807 1.85 1.74 0 0.25031125
1808 1.9 1.74 0 0.25806526
1809 1.95 1.74 0 0.26576102
1810 2 1.74 0 0.27334299
1811 2.05 1.74 0 0.2807564
1812 2.1 1.74 0 0.28794773
1813 2.15 1.74 0 0.29486505
1814 2.2 1.74 0 0.30145842
1815 2.25 1.74 0 0.30768022
1816 2.3 1.74 0 0.31348554
1817 2.35 1.74 0 0.31883245
1818 2.4 1.74 0 0.32368234
1819 2.45 1.74 0 0.3280002
1820 2.5 1.74 0 0.33175485
1821 2.55 1.74 5 1.9349192
1822 2.6 1.74 2 0.97747032
1823 2.65 1.74 3 1.2993899
1824 2.7 1.74 4 1.620664
1825 2.75 1.74 5 1.9412834
1826 2.8 1.74 2 0.98124377
1827 2.85 1.74 3 1.3005453
1828 2.9 1.74 4 1.6191929
1829 2.95 1.74 5 1.9371966
1830 3 1.74 2 0.97457066
1831 0 1.8 4 1.53
1832 0.05 1.8 5 1.8417179
1833 0.1 1.8 2 0.87349554
1834 0.15 1.8 3 1.1853924
1835 0.2 1.8 4 1.4974669
1836 0.25 1.8 5 1.8097764
1837 0.3 1.8 2 0.84237624
1838 0.35 1.8 3 1.15532
1839 0.4 1.8 4 1.4686586
1840 0.45 1.8 5 1.7824401
1841 0.5 1.8 2 0.81670941
1842 0.55 1.8 3 1.1315079
1843 0.6 1.8 4 1.4468732
1844 0.65 1.8 5 1.7628388
1845 0.7 1.8 2 0.79943367
1846 0.75 1.8 3 1.1166825
1847 0.8 1.8 4 1.4346052
1848 0.85 1.8 5 1.7532166
1849 0.9 1.8 2 0.79252693
1850 0.95 1.8 3 1.112541
1851 1 1.8 4 1.4332589
1852 1.05 1.8 5 1.7546753
1853 1.1 1.8 2 0.79677994
1854 1.15 1.8 3 1.1195577
1855 1.2 1.8 4 1.4429886
1856 1.25 1.8 5 1.7670477
1857 1.3 1.8 2 0.81170579
1858 1.35 1.8 3 1.1369292
1859 1.4 1.8 4 1.4626803
1860 1.45 1.8 5 1.7889174
1861 1.5 1.8 2 0.83559559
1862 1.55 1.8 3 1.1626666
1863 1.6 1.8 4 1.4900794
1864 1.65 1.8 5 1.8177805
1865 1.7 1.8 2 0.86571418
1866 1.75 1.8 3 1.1938232
1867 1.8 1.8 0 0.24204912
1868 1.85 1.8 0 0.2503324
1869 1.9 1.8 0 0.25861328
1870 1.95 1.8 0 0.26683197
1871 2 1.8 0 0.27492912
1872 2.05 1.8 0 0.28284626
1873 2.1 1.8 0 0.29052624
1874 2.15 1.8 0 0.29791359
1875 2.2 1.8 0 0.30495497
1876 2.25 1.8 0 0.31159954
1877 2.3 1.8 0 0.31779932
1878 2.35 1.8 0 0.32350955
1879 2.4 1.8 0 0.32868899
1880 2.45 1.8 0 0.33330024
1881 2.5 1.8 0 0.33731001
1882 2.55 1.8 3 1.3006893
1883 2.6 1.8 4 1.6234138
1884 2.65 1.8 5 1.9454638
1885 2.7 1.8 2 0.98682452
1886 2.75 1.8 3 1.3074861
1887 2.8 1.8 4 1.6274437
1888 2.85 1.8 5 1.9466977
1889 2.9 1.8 2 0.98525353
1890 2.95 1.8 3 1.3031215
1891 3 1.8 4 1.6203172
1892 0 1.86 2 0.89
1893 0.05 1.86 3 1.2012493
1894 0.1 1.86 4 1.5125618
1895 0.15 1.86 5 1.8240002
1896 0.2 1.86 2 0.8556264
1897 0.25 1.86 3 1.1675007
1898 0.3 1.86 4 1.479682
1899 0.35 1.86 5 1.7922265
1900 0.4 1.86 2 0.82518825
1901 0.45 1.86 3 1.1386179
1902 0.5 1.86 4 1.4525631
1903 0.55 1.86 5 1.7670673
1904 0.6 1.86 2 0.80217044
1905 0.65 1.86 3 1.1179077
1906 0.7 1.86 4 1.43431
1907 0.75 1.86 5 1.7514032
1908 0.8 1.86 2 0.7892083
1909 0.85 1.86 3 1.1077412
1910 0.9 1.86 4 1.4270125
1911 0.95 1.86 5 1.7470274
1912 1 1.86 2 0.78778587
1913 1.05 1.86 3 1.1092824
1914 1.1 1.86 4 1.4315061
1915 1.15 1.86 5 1.7544411
1916 1.2 1.86 2 0.798066
1917 1.25 1.86 3 1.1223548
1918 1.3 1.86 4 1.4472764
1919 1.35 1.86 5 1.7727953
1920 1.4 1.86 2 0.81887172
1921 1.45 1.86 3 1.1454617
1922 1.5 1.86 4 1.4725177
1923 1.55 1.86 5 1.7999888
1924 1.6 1.86 2 0.84782096
1925 1.65 1.86 3 1.1759577
1926 1.7 1.86 4 1.5043402
1927 1.75 1.86 5 1.8329081
1928 1.8 1.86 0 0.24159931
1929 1.85 1.86 0 0.25035121
1930 1.9 1.86 0 0.25910057
1931 1.95 1.86 0 0.26778422
1932 2 1.86 0 0.27633946
1933 2.05 1.86 0 0.28470451
1934 2.1 1.86 0 0.29281897
1935 2.15 1.86 0 0.30062424
1936 2.2 1.86 0 0.30806398
1937 2.25 1.86 0 0.31508446
1938 2.3 1.86 0 0.32163499
1939 2.35 1.86 0 0.32766827
1940 2.4 1.86 0 0.33314073
1941 2.45 1.86 0 0.33801286
1942 2.5 1.86 0 0.34224948
1943 2.55 1.86 5 1.94582
1944 2.6 1.86 2 0.98869863
1945 2.65 1.86 3 1.3108646
1946 2.7 1.86 4 1.6323023
1947 2.75 1.86 5 1.9530012
1948 2.8 1.86 2 0.99295647
1949 2.85 1.86 3 1.3121683
1950 2.9 1.86 4 1.6306424
1951 2.95 1.86 5 1.9483898
1952 3 1.86 2 0.98542674
1953 0 1.92 4 1.53
1954 0.05 1.92 5 1.8408425
1955 0.1 1.92 2 0.87175107
1956 0.15 1.92 3 1.1827914
1957 0.2 1.92 4 1.4940283
1958 0.25 1.92 5 1.8055248
1959 0.3 1.92 2 0.83734255
1960 0.35 1.92 3 1.1495405
1961 0.4 1.92 4 1.462175
1962 0.45 1.92 5 1.7752992
1963 0.5 1.92 2 0.80896281
1964 0.55 1.92 3 1.1232116
1965 0.6 1.92 4 1.438087
1966 0.65 1.92 5 1.7536261
1967 0.7 1.92 2 0.78986108
1968 0.75 1.92 3 1.1068191
1969 0.8 1.92 4 1.4245222
1970 0.85 1.92 5 1.7429869
1971 0.9 1.92 2 0.78222432
1972 0.95 1.92 3 1.1022399
1973 1 1.92 4 1.4230336
1974 1.05 1.92 5 1.7445997
1975 1.1 1.92 2 0.78692686
1976 1.15 1.92 3 1.1099983
1977 1.2 1.92 4 1.4337917
1978 1.25 1.92 5 1.7582799
1979 1.3 1.92 2 0.80343032
1980 1.35 1.92 3 1.1292059
1981 1.4 1.92 4 1.4555648
1982 1.45 1.92 5 1.7824611
1983 1.5 1.92 2 0.8298452
1984 1.55 1.92 3 1.1576636
1985 1.6 1.92 4 1.4858599
1986 1.65 1.92 5 1.814375
1987 1.7 1.92 2 0.86314725
1988 1.75 1.92 3 1.1921134
1989 1.8 1.92 4 1.5212087
1990 1.85 1.92 0 0.25036753
1991 1.9 1.92 0 0.25952368
1992 1.95 1.92 0 0.26861106
1993 2 1.92 0 0.27756405
1994 2.05 1.92 0 0.28631802
1995 2.1 1.92 0 0.29480974
1996 2.15 1.92 0 0.30297791
1997 2.2 1.92 0 0.31076354
1998 2.25 1.92 0 0.31811042
1999 2.3 1.92 0 0.3249655
2000 2.35 1.92 0 0.33127928
2001 2.4 1.92 0 0.33700617
2002 2.45 1.92 0 0.34210482
2003 2.5 1.92 2 0.98653842
2004 2.55 1.92 3 1.3102749
2005 2.6 1.92 4 1.6332874
2006 2.65 1.92 5 1.9555541
2007 2.7 1.92 2 0.99705858
2008 2.75 1.92 3 1.31779
2009 2.8 1.92 4 1.6377432
2010 2.85 1.92 5 1.9569184
2011 2.9 1.92 2 0.99532154
2012 2.95 1.92 3 1.3129642
2013 3 1.92 4 1.6298634
2014 0 1.98 2 0.89
2015 0.05 1.98 3 1.2005002
2016 0.1 1.98 4 1.511069
2017 0.15 1.98 5 1.8217745
2018 0.2 1.98 2 0.85268381
2019 0.25 1.98 3 1.1638626
2020 0.3 1.98 4 1.4753745
2021 0.35 1.98 5 1.7872808
2022 0.4 1.98 2 0.81963998
2023 0.45 1.98 3 1.1325072
2024 0.5 1.98 4 1.445934
2025 0.55 1.98 5 1.7599678
2026 0.6 1.98 2 0.79465171
2027 0.65 1.98 3 1.1100241
2028 0.7 1.98 4 1.4261183
2029 0.75 1.98 5 1.7429627
2030 0.8 1.98 2 0.78057993
2031 0.85 1.98 3 1.0989873
2032 0.9 1.98 4 1.4181962
2033 0.95 1.98 5 1.7382124
2034 1 1.98 2 0.77903573
2035 1.05 1.98 3 1.1006603
2036 1.1 1.98 4 1.4230745
2037 1.15 1.98 5 1.7462607
2038 1.2 1.98 2 0.79019591
2039 1.25 1.98 3 1.1148518
2040 1.3 1.98 4 1.4401947
2041 1.35 1.98 5 1.7661861
2042 1.4 1.98 2 0.81278272
2043 1.45 1.98 3 1.1399369
2044 1.5 1.98 4 1.4675969
2045 1.55 1.98 5 1.7957075
2046 1.6 1.98 2 0.84421018
2047 1.65 1.98 3 1.1730435
2048 1.7 1.98 4 1.5021436
2049 1.75 1.98 5 1.8314449
2050 1.8 1.98 2 0.88088016
2051 1.85 1.98 3 1.2103813
2052 1.9 1.98 0 0.25987963
2053 1.95 1.98 0 0.26930665
2054 2 1.98 0 0.27859427
2055 2.05 1.98 0 0.28767542
2056 2.1 1.98 0 0.29648452
2057 2.15 1.98 0 0.30495798
2058 2.2 1.98 0 0.3130346
2059 2.25 1.98 0 0.32065608
2060 2.3 1.98 0 0.32776737
2061 2.35 1.98 0 0.33431713
2062 2.4 1.98 0 0.34025806
2063 2.45 1.98 3 1.3055473
2064 2.5 1.98 4 1.6301466
2065 2.55 1.98 5 1.9540228
2066 2.6 1.98 2 0.99714782
2067 2.65 1.98 3 1.3194992
2068 2.7 1.98 4 1.6410599
2069 2.75 1.98 5 1.9618187
2070 2.8 1.98 2 1.0017701
2071 2.85 1.98 3 1.3209145
2072 2.9 1.98 4 1.639258
2073 2.95 1.98 5 1.9568125
2074 3 1.98 2 0.99359584
2075 0 2.04 4 1.53
2076 0.05 2.04 5 1.8402249
2077 0.1 2.04 2 0.87052045
2078 0.15 2.04 3 1.1809566
2079 0.2 2.04 4 1.4916025
2080 0.25 2.04 5 1.8025256
2081 0.3 2.04 2 0.83379157
2082 0.35 2.04 3 1.1454634
2083 0.4 2.04 4 1.4576012
2084 0.45 2.04 5 1.7702617
2085 0.5 2.04 2 0.80349804
2086 0.55 2.04 3 1.117359
2087 0.6 2.04 4 1.4318888
2088 0.65 2.04 5 1.7471271
2089 0.7 2.04 2 0.78310817
2090 0.75 2.04 3 1.0998611
2091 0.8 2.04 4 1.4174093
2092 0.85 2.04 5 1.7357704
2093 0.9 2.04 2 0.77495642
2094 0.95 2.04 3 1.0949731
2095 1 2.04 4 1.4158203
2096 1.05 2.04 5 1.737492
2097 1.1 2.04 2 0.77997609
2098 1.15 2.04 3 1.1032546
2099 1.2 2.04 4 1.4273039
2100 1.25 2.04 5 1.7520947
2101 1.3 2.04 2 0.79759246
2102 1.35 2.04 3 1.1237575
2103 1.4 2.04 4 1.4505452
2104 1.45 2.04 5 1.7779066
2105 1.5 2.04 2 0.82578864
2106 1.55 2.04 3 1.1541343
2107 1.6 2.04 4 1.4828833
2108 1.65 2.04 5 1.8119726
2109 1.7 2.04 2 0.86133642
2110 1.75 2.04 3 1.1909072
2111 1.8 2.04 4 1.5206159
2112 1.85 2.04 5 1.8503923
2113 1.9 2.04 2 0.90016591
2114 1.95 2.04 0 0.2698661
2115 2 2.04 0 0.27942284
2116 2.05 2.04 0 0.28876714
2117 2.1 2.04 0 0.2978315
2118 2.15 2.04 0 0.30655049
2119 2.2 2.04 0 0.31486116
2120 2.25 2.04 0 0.32270348
2121 2.3 2.04 0 0.33002083
2122 2.35 2.04 0 0.33676038
2123 2.4 2.04 4 1.6228735
2124 2.45 2.04 5 1.9483159
2125 2.5 2.04 2 0.99304852
2126 2.55 2.04 3 1.317037
2127 2.6 2.04 4 1.6402526
2128 2.65 2.04 5 1.9626722
2129 2.7 2.04 2 1.0042781
2130 2.75 2.04 3 1.3250589
2131 2.8 2.04 4 1.6450089
2132 2.85 2.04 5 1.9641285
2133 2.9 2.04 2 1.0024239
2134 2.95 2.04 3 1.3199076
2135 3 2.04 4 1.6365977
2136 0 2.1 2 0.89
2137 0.05 2.1 3 1.2000186
2138 0.1 2.1 4 1.5101093
2139 0.15 2.1 5 1.8203435
2140 0.2 2.1 2 0.85079197
2141 0.25 2.1 3 1.1615235
2142 0.3 2.1 4 1.4726051
2143 0.35 2.1 5 1.7841011
2144 0.4 2.1 2 0.81607289
2145 0.45 2.1 3 1.1285785
2146 0.5 2.1 4 1.4416721
2147 0.55 2.1 5 1.7554034
2148 0.6 2.1 2 0.78981777
2149 0.65 2.1 3 1.1049555
2150 0.7 2.1 4 1.4208518
2151 0.75 2.1 5 1.7375362
2152 0.8 2.1 2 0.77503259
2153 0.85 2.1 3 1.0933592
2154 0.9 2.1 4 1.412528
2155 0.95 2.1 5 1.732545
2156 1 2.1 2 0.7734101
2157 1.05 2.1 3 1.0951171
2158 1.1 2.1 4 1.4176536
2159 1.15 2.1 5 1.7410013
2160 1.2 2.1 2 0.78513606
