# generated large cluster fixture
# 1200 clusters and 3 timesteps
# Chunk c_x c_y c_z vx vy vz Ncount
100 1200 315900
725 3.4157021 5.0786617 2.6605065 -1.5907798 -0.060082612 0.46756563 491
726 10.83211 0.39237024 1.8566589 -1.6161217 -0.089712773 0.4708469 459
727 6.2485179 3.7060787 1.0528113 -1.6399106 -0.11927754 0.4739582 429
728 1.6649257 7.0197872 0.24896373 -1.6621237 -0.14875535 0.4768984 401
729 9.0813336 2.3334957 2.4451162 -1.6827396 -0.17812474 0.47966645 375
730 4.4977414 5.6472042 1.6412686 -1.7017386 -0.20736427 0.48226135 351
731 11.914149 0.96091274 0.837421 -1.7191023 -0.23645265 0.48468215 329
732 7.3305572 4.2746212 0.033573424 -1.7348141 -0.26536866 0.48692799 309
733 2.746965 7.5883297 2.2297258 -1.7488588 -0.29409123 0.48899805 291
734 10.163373 2.9020382 1.4258783 -1.7612231 -0.32259942 0.49089159 275
735 5.5797808 6.2157467 0.62203069 -1.7718949 -0.35087245 0.49260792 261
736 0.99618864 1.5294552 2.8181831 -1.7808641 -0.37888971 0.49414643 249
737 8.4125965 4.8431637 2.0143355 -1.788122 -0.40663078 0.49550655 239
738 3.8290044 0.15687223 1.210488 -1.7936617 -0.43407543 0.49668781 231
739 11.245412 3.4705807 0.40664038 -1.7974777 -0.46120366 0.49768976 225
740 6.6618201 6.7842892 2.6027928 -1.7995666 -0.48799569 0.49851205 221
741 2.078228 2.0979977 1.7989452 -1.7999262 -0.514432 0.49915439 219
742 9.4946358 5.4117062 0.99509765 -1.7985562 -0.5404933 0.49961654 219
743 4.9110437 0.72541473 0.19125007 -1.795458 -0.56616061 0.49989833 221
744 0.32745156 4.0391232 2.3874025 -1.7906344 -0.59141522 0.49999966 225
745 7.7438594 7.3528317 1.5835549 -1.7840902 -0.61623871 0.4999205 231
746 3.1602673 2.6665402 0.77970734 -1.7758316 -0.64061298 0.49966087 239
747 10.576675 5.9802487 2.9758598 -1.7658666 -0.66452028 0.49922087 249
748 5.993083 1.2939572 2.1720122 -1.7542047 -0.68794318 0.49860066 261
749 1.4094909 4.6076657 1.3681646 -1.7408572 -0.71086459 0.49780045 275
750 8.8258987 7.9213742 0.56431703 -1.7258368 -0.73326782 0.49682055 291
751 4.2423066 3.2350827 2.7604695 -1.709158 -0.75513652 0.4956613 309
752 11.658714 6.5487912 1.9566219 -1.6908369 -0.77645477 0.49432312 329
753 7.0751223 1.8624997 1.1527743 -1.670891 -0.79720701 0.4928065 351
754 2.4915302 5.1762082 0.34892672 -1.6493395 -0.81737813 0.49111198 375
755 9.9079381 0.48991671 2.5450791 -1.6262031 -0.83695341 0.48924017 401
756 5.3243459 3.8036252 1.7412316 -1.601504 -0.85591859 0.48719175 429
757 0.74075381 7.1173337 0.93738399 -1.5752661 -0.87425984 0.48496746 459
758 8.1571617 2.4310422 0.13353641 -1.5475144 -0.8919638 0.48256811 491
759 3.5735695 5.7447507 2.3296888 -1.5182757 -0.90901755 0.47999455 25
760 10.989977 1.0584592 1.5258413 -1.487578 -0.92540867 0.47724772 61
761 6.4063853 4.3721677 0.72199368 -1.4554509 -0.94112521 0.4743286 99
762 1.8227931 7.6858762 2.9181461 -1.4219252 -0.95615571 0.47123826 139
763 9.239201 2.9995847 2.1142985 -1.3870332 -0.97048922 0.46797781 181
764 4.6556089 6.3132932 1.310451 -1.3508083 -0.98411528 0.46454842 225
765 0.072016725 1.6270017 0.50660337 -1.3132854 -0.99702396 0.46095134 271
766 7.4884246 4.9407102 2.7027558 -1.2745005 -1.0092059 0.45718786 319
767 2.9048325 0.2544187 1.8989082 -1.2344909 -1.0206521 0.45325933 369
768 10.32124 3.5681272 1.0950606 -1.1932951 -1.0313543 0.44916719 421
769 5.7376482 6.8818357 0.29121306 -1.1509526 -1.0413047 0.4449129 475
770 1.1540561 2.1955442 2.4873655 -1.1075042 -1.0504961 0.440498 31
771 8.5704639 5.5092527 1.6835179 -1.0629915 -1.0589217 0.43592409 89
772 3.9868718 0.8229612 0.87967033 -1.0174573 -1.0665753 0.43119282 149
773 11.40328 4.1366697 0.075822755 -0.97094551 -1.0734515 0.42630588 211
774 6.8196875 7.4503782 2.2719752 -0.92350067 -1.0795452 0.42126506 275
775 2.2360954 2.7640867 1.4681276 -0.87516841 -1.084852 0.41607216 341
776 9.6525032 6.0777952 0.66428002 -0.82599519 -1.0893679 0.41072907 409
777 5.0689111 1.3915037 2.8604324 -0.77602825 -1.0930897 0.40523771 479
778 0.48531897 4.7052122 2.0565849 -0.7253156 -1.0960148 0.39960006 51
779 7.9017268 0.01892069 1.2527373 -0.67390598 -1.0981408 0.39381816 125
780 3.3181347 3.3326292 0.44888971 -0.62184879 -1.0994664 0.3878941 201
781 10.734543 6.6463377 2.6450421 -0.56919405 -1.0999905 0.38183001 279
782 6.1509504 1.9600462 1.8411946 -0.51599236 -1.0997128 0.37562808 359
783 1.5673583 5.2737547 1.037347 -0.46229484 -1.0986334 0.36929056 441
784 8.9837662 0.58746318 0.2334994 -0.4081531 -1.0967532 0.36281972 25
785 4.400174 3.9011717 2.4296518 -0.35361914 -1.0940735 0.35621792 111
786 11.816582 7.2148802 1.6258043 -0.29874539 -1.0905963 0.34948752 199
787 7.2329898 2.5285887 0.82195667 -0.24358457 -1.086324 0.34263096 289
788 2.6493976 5.8422972 0.018109095 -0.18818967 -1.0812599 0.33565071 381
789 10.065805 1.1560057 2.2142615 -0.13261395 -1.0754076 0.3285493 475
790 5.4822134 4.4697142 1.4104139 -0.07691079 -1.0687714 0.32132929 71
791 0.89862122 7.7834227 0.60656636 -0.021133726 -1.0613561 0.31399328 169
792 8.3150291 3.0971312 2.8027188 0.034663645 -1.0531671 0.30654392 269
793 3.7314369 6.4108397 1.9988712 0.090427708 -1.0442104 0.2989839 371
794 11.147845 1.7245482 1.1950236 0.14610488 -1.0344925 0.29131595 475
795 6.5642527 5.0382567 0.39117605 0.20164165 -1.0240205 0.28354284 81
796 1.9806605 0.35196517 2.5873285 0.25698466 -1.012802 0.27566737 189
797 9.3970684 3.6656737 1.7834809 0.31208073 -1.0008453 0.2676924 299
798 4.8134763 6.9793822 0.97963332 0.36687691 -0.98815894 0.25962078 411
799 0.22988414 2.2930907 0.17578575 0.42132055 -0.9747523 0.25145545 25
800 7.646292 5.6067992 2.3719382 0.47535934 -0.9606351 0.24319934 141
801 3.0626999 0.92050767 1.5680906 0.52894134 -0.94581765 0.23485545 259
802 10.479108 4.2342162 0.76424301 0.58201507 -0.93031073 0.22642677 379
803 5.8955156 7.5479247 2.9603954 0.63452953 -0.91412566 0.21791635 501
804 1.3119235 2.8616332 2.1565479 0.68643425 -0.89727424 0.20932727 125
805 8.7283313 6.1753417 1.3527003 0.73767937 -0.87976874 0.20066262 251
806 4.1447392 1.4890502 0.5488527 0.78821563 -0.86162192 0.19192554 379
807 11.561147 4.8027587 2.7450051 0.83799447 -0.84284703 0.18311917 9
808 6.9775549 0.11646716 1.9411575 0.88696807 -0.82345773 0.1742467 141
809 2.3939628 3.4301757 1.13731 0.93508936 -0.80346817 0.16531133 275
810 9.8103707 6.7438842 0.3334624 0.9823121 -0.78289292 0.15631629 411
811 5.2267785 2.0575927 2.5296148 1.0285909 -0.76174698 0.14726481 49
812 0.64318638 5.3713012 1.7257672 1.0738813 -0.74004575 0.13816017 189
813 8.0595942 0.68500965 0.92191966 1.1181398 -0.71780506 0.12900566 331
814 3.4760021 3.9987182 0.11807209 1.1613239 -0.69504113 0.11980458 475
815 10.89241 7.3124267 2.3142245 1.203392 -0.67177054 0.11056025 121
816 6.3088178 2.6261352 1.5103769 1.2443037 -0.64801026 0.10127601 269
817 1.7252257 5.9398437 0.70652935 1.2840198 -0.62377761 0.091955214 419
818 9.1416336 1.2535521 2.9026818 1.322502 -0.59909025 0.08260122 71
819 4.5580414 4.5672606 2.0988342 1.3597134 -0.57396619 0.073217408 225
820 11.974449 7.8809691 1.2949866 1.3956182 -0.54842372 0.063807165 381
821 7.3908572 3.1946776 0.49113904 1.430182 -0.52248148 0.054373888 39
822 2.807265 6.5083861 2.6872915 1.4633714 -0.49615838 0.044920983 199
823 10.223673 1.8220946 1.8834439 1.4951547 -0.46947359 0.035451862 361
824 5.6400808 5.1358031 1.0795963 1.5255012 -0.44244659 0.025969943 25
825 1.0564886 0.44951164 0.27574874 1.5543818 -0.41509705 0.016478649 191
826 8.4728965 3.7632201 2.4719012 1.5817688 -0.38744493 0.0069814071 359
827 3.8893044 7.0769286 1.6680536 1.6076359 -0.35951038 -0.0025183554 29
828 11.305712 2.3906371 0.864206 1.6319581 -0.33131377 -0.012017209 201
829 6.7221201 5.7043456 0.060358427 1.6547121 -0.30287564 -0.021511724 375
830 2.138528 1.0180541 2.2565108 1.6758761 -0.27421672 -0.030998474 51
831 9.5549358 4.3317626 1.4526633 1.6954297 -0.24535792 -0.040474034 229
832 4.9713437 7.6454711 0.64881569 1.7133541 -0.21632026 -0.049934983 409
833 0.38775155 2.9591796 2.8449681 1.7296321 -0.18712491 -0.059377906 91
834 7.8041594 6.2728881 2.0411205 1.7442481 -0.15779316 -0.068799394 275
835 3.2205673 1.5865966 1.237273 1.757188 -0.12834638 -0.078196046 461
836 10.636975 4.9003051 0.43342539 1.7684394 -0.098806041 -0.087564471 149
837 6.053383 0.21401363 2.6295778 1.7779914 -0.069193679 -0.096901285 339
838 1.4697909 3.5277221 1.8257302 1.7858349 -0.039530878 -0.10620312 31
839 8.8861987 6.8414306 1.0218827 1.7919624 -0.0098392609 -0.11546662 225
840 4.3026066 2.1551391 0.21803508 1.7963679 0.019859529 -0.12468843 421
841 11.719014 5.4688476 2.4141875 1.7990473 0.049543842 -0.13386523 119
842 7.1354223 0.78255612 1.6103399 1.7999979 0.07919204 -0.14299371 319
843 2.5518302 4.0962646 0.80649234 1.7992188 0.10878251 -0.15207057 21
844 9.9682381 7.4099731 0.0026447672 1.7967109 0.13829368 -0.16109254 225
845 5.3846459 2.7236816 2.1987972 1.7924764 0.16770405 -0.17005635 431
846 0.80105379 6.0373901 1.3949496 1.7865195 0.19699216 -0.17895877 139
847 8.2174617 1.3510986 0.59110204 1.7788459 0.22613667 -0.18779659 349
848 3.6338695 4.6648071 2.7872545 1.769463 0.25511635 -0.19656662 61
849 11.050277 7.9785156 1.9834069 1.7583797 0.28391005 -0.20526569 275
850 6.4666853 3.2922241 1.1795593 1.7456068 0.31249679 -0.21389066 491
851 1.8830931 6.6059326 0.37571173 1.7311565 0.34085574 -0.22243842 209
852 9.299501 1.9196411 2.5718641 1.7150427 0.36896622 -0.23090588 429
853 4.7159088 5.2333496 1.7680166 1.6972808 0.39680774 -0.23928998 151
854 0.13231671 0.54705811 0.96416899 1.677888 0.42436001 -0.24758771 375
855 7.5487246 3.8607666 0.16032142 1.6568829 0.45160293 -0.25579606 101
856 2.9651324 7.1744751 2.3564738 1.6342857 0.47851666 -0.26391207 329
857 10.38154 2.4881836 1.5526263 1.610118 0.50508157 -0.27193281 59
858 5.7979482 5.8018921 0.74877869 1.5844031 0.5312783 -0.27985538 291
859 1.214356 1.1156006 2.9449311 1.5571657 0.55708775 -0.28767693 25
860 8.6307639 4.4293091 2.1410835 1.528432 0.5824911 -0.29539464 261
861 4.0471718 7.7430176 1.337236 1.4982296 0.60746985 -0.3030057 499
862 11.46358 3.0567261 0.53338838 1.4665876 0.63200578 -0.31050739 239
863 6.8799875 6.3704346 2.7295408 1.4335362 0.656081 -0.31789699 481
864 2.2963954 1.6841431 1.9256932 1.3991073 0.67967797 -0.32517182 225
865 9.7128032 4.9978516 1.1218456 1.363334 0.70277948 -0.33232928 471
866 5.1292111 0.3115601 0.31799807 1.3262507 0.7253687 -0.33936677 219
867 0.54561896 3.6252686 2.5141505 1.2878929 0.74742916 -0.34628175 469
868 7.9620268 6.9389771 1.7103029 1.2482975 0.76894478 -0.35307172 221
869 3.3784347 2.2526856 0.90645533 1.2075026 0.78989986 -0.35973425 475
870 10.794843 5.5663941 0.10260776 1.1655475 0.81027915 -0.36626691 231
871 6.2112504 0.88010259 2.2987602 1.1224723 0.83006778 -0.37266735 489
872 1.6276583 4.1938111 1.4949126 1.0783185 0.84925132 -0.37893326 249
873 9.0440661 7.5075196 0.69106503 1.0331285 0.8678158 -0.38506239 11
874 4.460474 2.8212281 2.8872174 0.98694574 0.88574768 -0.39105251 275
875 11.876882 6.1349366 2.0833699 0.93981462 0.90303389 -0.39690146 41
876 7.2932897 1.4486451 1.2795223 0.89178041 0.91966183 -0.40260714 309
877 2.7096976 4.7623536 0.47567472 0.84288927 0.93561937 -0.40816748 79
878 10.126105 0.076062087 2.6718271 0.79318817 0.95089489 -0.41358047 351
879 5.5425133 3.3897706 1.8679796 0.74272489 0.96547725 -0.41884417 125
880 0.9589212 6.7034791 1.064132 0.6915479 0.97935582 -0.42395667 401
881 8.3753291 2.0171876 0.26028441 0.63970639 0.99252048 -0.42891613 179
882 3.7917369 5.3308961 2.4564368 0.58725017 1.0049616 -0.43372075 459
883 11.208145 0.64460458 1.6525893 0.53422965 1.0166702 -0.4383688 241
884 6.6245527 3.9583131 0.84874168 0.48069577 1.0276377 -0.44285861 25
885 2.0409605 7.2720216 0.044894098 0.42669999 1.0378561 -0.44718855 311
886 9.4573684 2.5857301 2.2410465 0.37229417 1.0473179 -0.45135706 99
887 4.8737763 5.8994386 1.4371989 0.31753061 1.0560163 -0.45536264 389
888 0.29018412 1.2131471 0.63335137 0.26246193 1.0639449 -0.45920383 181
889 7.706592 4.5268556 2.8295038 0.20714105 1.0710979 -0.46287926 475
890 3.1229999 7.8405641 2.0256562 0.15162111 1.0774701 -0.46638759 271
891 10.539408 3.1542726 1.2218086 0.095955482 1.0830569 -0.46972756 69
892 5.9558156 6.4679811 0.41796106 0.040197646 1.0878542 -0.47289796 369
893 1.3722234 1.7816896 2.6141135 -0.015598817 1.0918586 -0.47589766 171
894 8.7886313 5.0953981 1.8102659 -0.07138029 1.0950669 -0.47872556 475
895 4.2050392 0.40910657 1.0064183 -0.12709317 1.0974771 -0.48138064 281
896 11.621447 3.7228151 0.20257075 -0.18268393 1.0990872 -0.48386195 89
897 7.0378549 7.0365236 2.3987232 -0.23809914 1.0998961 -0.4861686 399
898 2.4542628 2.3502321 1.5948756 -0.29328555 1.0999033 -0.48829974 211
899 9.8706706 5.6639406 0.79102802 -0.34819015 1.0991087 -0.49025461 25
900 5.2870785 0.97764906 2.9871804 -0.40276015 1.0975129 -0.4920325 341
901 0.70348637 4.2913576 2.1833329 -0.45694314 1.095117 -0.49363278 159
902 8.1198942 7.6050661 1.3794853 -0.51068704 1.0919229 -0.49505486 479
903 3.5363021 2.9187746 0.57563771 -0.5639402 1.0879328 -0.49629823 301
904 10.95271 6.2324831 2.7717901 -0.61665147 1.0831496 -0.49736244 125
905 6.3691178 1.5461916 1.9679426 -0.66877018 1.0775769 -0.49824711 451
906 1.7855257 4.8599001 1.164095 -0.72024625 1.0712186 -0.49895192 279
907 9.2019336 0.17360856 0.3602474 -0.77103022 1.0640795 -0.49947661 109
908 4.6183414 3.4873171 2.5563998 -0.82107329 1.0561647 -0.49982099 441
909 0.034749285 6.8010256 1.7525522 -0.87032737 1.0474801 -0.49998495 275
910 7.4511572 2.1147341 0.94870467 -0.91874514 1.0380318 -0.49996841 111
911 2.867565 5.4284426 0.14485709 -0.96628006 1.0278269 -0.4997714 449
912 10.283973 0.74215105 2.3410095 -1.0128865 1.0168727 -0.49939397 289
913 5.7003807 4.0558596 1.5371619 -1.0585196 1.0051773 -0.49883626 131
914 1.1167886 7.369568 0.73331436 -1.1031355 0.99274917 -0.49809848 475
915 8.5331965 2.6832765 2.9294668 -1.1466914 0.97959735 -0.4971809 321
916 3.9496043 5.996985 2.1256192 -1.1891454 0.96573145 -0.49608383 169
917 11.366012 1.3106935 1.3217716 -1.2304568 0.95116158 -0.49480769 19
918 6.7824201 4.624402 0.51792405 -1.2705858 0.93589835 -0.49335292 371
919 2.1988279 7.9381105 2.7140765 -1.3094938 0.91995289 -0.49172006 225
920 9.6152358 3.251819 1.9102289 -1.3471435 0.90333683 -0.4899097 81
921 5.0316437 6.5655275 1.1063813 -1.3834987 0.88606227 -0.48792248 439
922 0.44805153 1.879236 0.30253374 -1.4185245 0.86814182 -0.48575913 299
923 7.8644594 5.1929445 2.4986862 -1.4521872 0.84958852 -0.48342042 161
924 3.2808673 0.50665304 1.6948386 -1.4844545 0.83041592 -0.4809072 25
925 10.697275 3.8203615 0.89099101 -1.5152953 0.81063798 -0.47822039 391
926 6.113683 7.13407 0.087143429 -1.54468 0.79026911 -0.47536093 259
927 1.5300909 2.4477785 2.2832959 -1.5725804 0.76932418 -0.47232988 129
928 8.9464987 5.761487 1.4794483 -1.5989697 0.74781845 -0.46912833 501
929 4.3629066 1.0751955 0.6756007 -1.6238224 0.72576759 -0.46575742 375
930 11.779314 4.388904 2.8717531 -1.6471149 0.70318767 -0.46221838 251
931 7.1957223 7.7026125 2.0679055 -1.6688245 0.68009516 -0.45851248 129
932 2.6121302 3.016321 1.264058 -1.6889306 0.6565069 -0.45464107 9
933 10.028538 6.3300295 0.46021039 -1.7074137 0.63244007 -0.45060554 391
934 5.4449459 1.643738 2.6563628 -1.7242561 0.60791222 -0.44640734 275
935 0.86135378 4.9574465 1.8525152 -1.7394417 0.58294122 -0.44204799 161
936 8.2777616 0.27115503 1.0486677 -1.7529558 0.55754529 -0.43752907 49
937 3.6941695 3.5848635 0.24482008 -1.7647854 0.53174294 -0.43285221 439
938 11.110577 6.898572 2.4409725 -1.7749192 0.50555296 -0.42801909 331
939 6.5269852 2.2122805 1.6371249 -1.7833474 0.47899446 -0.42303146 225
940 1.9433931 5.525989 0.83327735 -1.790062 0.4520868 -0.41789112 121
941 9.359801 0.83969752 0.02942977 -1.7950565 0.42484958 -0.41259992 19
942 4.7762088 4.153406 2.2255822 -1.7983261 0.39730267 -0.40715979 419
943 0.1926167 7.4671145 1.4217346 -1.7998676 0.36946614 -0.40157267 321
944 7.6090246 2.780823 0.61788704 -1.7996795 0.34136029 -0.39584059 225
945 3.0254324 6.0945315 2.8140395 -1.7977622 0.3130056 -0.38996561 131
946 10.44184 1.40824 2.0101919 -1.7941173 0.28442274 -0.38394986 39
947 5.8582482 4.7219485 1.2063443 -1.7887484 0.25563255 -0.37779551 449
948 1.274656 0.035657014 0.40249673 -1.7816606 0.22665602 -0.37150478 361
949 8.6910639 3.3493655 2.5986492 -1.7728608 0.19751426 -0.36507994 275
950 4.1074718 6.663074 1.7948016 -1.7623575 0.16822852 -0.35852331 191
951 11.52388 1.9767825 0.990954 -1.7501606 0.13882016 -0.35183726 109
952 6.9402875 5.290491 0.18710642 -1.736282 0.1093106 -0.3450242 29
953 2.3566953 0.60419951 2.3832588 -1.7207349 0.079721357 -0.33808659 451
954 9.7731032 3.917908 1.5794113 -1.7035344 0.050074001 -0.33102693 375
955 5.1895111 7.2316165 0.77556369 -1.6846968 0.020390143 -0.32384778 301
956 0.60591894 2.545325 2.9717161 -1.6642404 -0.0093085778 -0.31655171 229
957 8.0223268 5.8590335 2.1678685 -1.6421849 -0.039000513 -0.30914138 159
958 3.4387347 1.172742 1.364021 -1.6185512 -0.068664019 -0.30161945 91
959 10.855143 4.4864505 0.56017338 -1.5933623 -0.098277472 -0.29398864 25
960 6.2715504 7.800159 2.7563258 -1.5666423 -0.12781928 -0.28625171 461
961 1.6879583 3.1138675 1.9524782 -1.5384169 -0.15726792 -0.27841144 399
962 9.1043661 6.427576 1.1486306 -1.5087132 -0.18660192 -0.27047066 339
963 4.520774 1.7412845 0.34478307 -1.4775597 -0.21579989 -0.26243225 281
964 11.937182 5.054993 2.5409355 -1.4449864 -0.24484056 -0.25429911 225
965 7.3535897 0.3687015 1.7370879 -1.4110245 -0.27370274 -0.24607416 171
966 2.7699976 3.68241 0.93324034 -1.3757068 -0.30236541 -0.23776039 119
967 10.186405 6.9961185 0.12939276 -1.3390671 -0.33080767 -0.22936078 69
968 5.6028133 2.309827 2.3255452 -1.3011407 -0.35900878 -0.22087838 21
969 1.0192212 5.6235355 1.5216976 -1.261964 -0.38694819 -0.21231624 475
970 8.4356291 0.93724399 0.71785003 -1.2215747 -0.41460554 -0.20367746 431
971 3.8520369 4.2509525 2.9140025 -1.1800115 -0.44196065 -0.19496516 389
972 11.268445 7.564661 2.1101549 -1.1373144 -0.4689936 -0.18618247 349
973 6.6848526 2.8783695 1.3063073 -1.0935244 -0.49568467 -0.17733258 311
974 2.1012605 6.192078 0.50245972 -1.0486837 -0.52201441 -0.16841867 275
975 9.5176684 1.5057865 2.6986121 -1.0028352 -0.54796362 -0.15944396 241
976 4.9340762 4.819495 1.8947646 -0.95602312 -0.57351339 -0.1504117 209
977 0.35048411 0.13320348 1.090917 -0.90829234 -0.59864509 -0.14132513 179
978 7.766892 3.446912 0.28706941 -0.85968877 -0.62334041 -0.13218756 151
979 3.1832998 6.7606205 2.4832218 -0.81025911 -0.64758134 -0.12300226 125
980 10.599708 2.074329 1.6793743 -0.76005084 -0.67135022 -0.11377256 101
981 6.0161156 5.3880375 0.87552668 -0.70911223 -0.69462971 -0.10450179 79
982 1.4325234 0.70174598 0.071679101 -0.65749221 -0.71740284 -0.095193294 59
983 8.8489313 4.0154545 2.2678315 -0.6052404 -0.73965302 -0.085850436 41
984 4.2653392 7.329163 1.4639839 -0.55240699 -0.76136403 -0.076476586 25
985 11.681747 2.6428715 0.66013637 -0.49904277 -0.78252003 -0.06707513 11
986 7.0981549 5.95658 2.8562888 -0.445199 -0.80310561 -0.05764946 499
987 2.5145628 1.2702885 2.0524412 -0.39092743 -0.82310577 -0.048202979 489
988 9.9309706 4.583997 1.2485936 -0.33628021 -0.84250591 -0.038739098 481
989 5.3473785 7.8977055 0.44474606 -0.28130985 -0.86129191 -0.029261232 475
990 0.76378635 3.211414 2.6408985 -0.22606918 -0.87945006 -0.019772804 471
991 8.1801942 6.5251225 1.8370509 -0.17061126 -0.89696714 -0.010277237 469
992 3.5966021 1.838831 1.0332033 -0.11498941 -0.91383036 -0.00077796046 469
993 11.01301 5.1525395 0.22935575 -0.059257056 -0.93002744 0.0087215969 471
994 6.4294178 0.46624797 2.4255082 -0.0034677625 -0.94554658 0.018218006 475
995 1.8458257 3.7799565 1.6216606 0.052324863 -0.96037645 0.027707838 481
996 9.2622335 7.093665 0.81781302 0.10806721 -0.97450625 0.037187668 489
997 4.6786414 2.4073735 0.013965442 0.16370571 -0.98792567 0.046654074 499
998 0.09504927 5.721082 2.2101179 0.2191869 -1.0006249 0.056103639 11
999 7.5114571 1.0347905 1.4062703 0.27445747 -1.0125948 0.06553295 25
1000 2.927865 4.348499 0.60242271 0.32946431 -1.0238265 0.074938605 41
1001 10.344273 7.6622075 2.7985751 0.38415456 -1.0343119 0.084317208 59
1002 5.7606807 2.975916 1.9947276 0.43847567 -1.0440434 0.093665373 79
1003 1.1770886 6.2896245 1.19088 0.49237543 -1.0530137 0.10297973 101
1004 8.5934965 1.603333 0.3870324 0.54580206 -1.0612165 0.1122569 125
1005 4.0099043 4.9170415 2.5831848 0.59870422 -1.0686457 0.12149356 151
1006 11.426312 0.23074995 1.7793372 0.65103106 -1.0752959 0.13068636 179
1007 6.8427201 3.5444585 0.97548967 0.70273232 -1.0811623 0.13983198 209
1008 2.2591279 6.858167 0.17164209 0.7537583 -1.0862405 0.14892712 241
1009 9.6755358 2.1718755 2.3677945 0.80405998 -1.0905269 0.1579685 275
1010 5.0919437 5.4855839 1.5639469 0.85358902 -1.0940184 0.16695286 311
1011 0.50835152 0.79929245 0.76009936 0.90229783 -1.0967123 0.17587695 349
